vid,tmstmp,rt,des,lat,lon,pdist,dly,matched_trip_id,prev_stop_name,next_stop_name,scheduled_arrival_next_minutes,delay_minutes,on_time_status,dist_from_next_stop_km,time_match_score_minutes,is_ghost,ghost_score,ghost_frozen,ghost_jump
7967,2026-02-19 23:40:00,3,Michigan/Chicago,41.83933602004755,-87.61705780029297,46047,False,6770021292070,Western & Barry,Western & Belmont/Clybourn,1418.63330078125,1.4,on_time,12.602,0.39,False,0,False,False
7970,2026-02-19 23:38:00,8,Waveland/Broadway,41.93845210355871,-87.64923095703125,73951,False,6770020739070,Western & Lawrence,Western & Winnemac,1416.2166748046875,1.8,on_time,5.048,3.06,False,0,False,False
7970,2026-02-19 23:39:00,8,Waveland/Broadway,41.93986436432483,-87.6492016362209,74472,False,6770021408010,Western & Morse,Western & Pratt,1419.183349609375,-0.2,on_time,8.013,0.8,False,0,False,False
7973,2026-02-19 23:38:00,79,Lakefront,41.7515626937624,-87.57825869605655,50005,False,6770026291020,Western & Birchwood Terminal,Western & Jarvis,1420.38330078125,-2.4,early,30.831,0.5,False,0,False,False
7973,2026-02-19 23:39:00,79,Lakefront,41.75159512068096,-87.57629143564324,50539,False,6770005024020,Damen & Grand,Damen & Ohio,1417.699951171875,1.3,on_time,17.716,1.77,False,0,False,False
7973,2026-02-19 23:40:00,79,Lakefront,41.751629965645925,-87.57349613734654,51303,False,6770001439070,Damen & Montrose,Damen & Sunnyside,1421.11669921875,-1.1,early,25.094,1.5,False,0,False,False
7975,2026-02-19 23:39:00,79,Lakefront,41.74947474553035,-87.72016906738281,10835,False,6770007584020,Western & 119th Street Terminal,119th Street & Western,1422.38330078125,-3.4,early,8.696,3.02,False,0,False,False
7975,2026-02-19 23:39:00,79,Lakefront,41.74952151324298,-87.71695544268634,11710,False,6770026597020,Michigan & 101st Street,Michigan & 102nd Street,1419.433349609375,-0.4,on_time,9.214,0.04,False,0,False,False
7975,2026-02-19 23:40:00,79,Lakefront,41.749538089918055,-87.71476447063944,12313,False,6770044397020,119th Street & Bell,Western & 119th Street Terminal,1419.0,1.0,on_time,8.511,0.19,False,0,False,False
7976,2026-02-19 23:38:00,8A,127th,41.66251693946728,-87.63960177656533,37308,False,6770012195020,Kedzie & 36th Street,3426 S Kedzie,1419.75,-1.8,early,19.404,0.04,False,0,False,False
7976,2026-02-19 23:40:00,8A,127th,41.662606133355034,-87.63925043741862,37408,False,6770012974020,Kedzie & 55th Street,Kedzie & 56th Street,1419.699951171875,0.3,on_time,15.325,0.59,False,0,False,False
7978,2026-02-19 23:38:00,8A,79th Red Line,41.7292845589774,-87.6433585030692,25073,False,6770008396020,76th Street & Daley College,Pulaski & 75th Place,1417.449951171875,0.6,on_time,7.183,0.88,False,0,False,False
7978,2026-02-19 23:40:00,8A,79th Red Line,41.73441488092596,-87.64350128173828,26944,False,6770042213020,Pulaski & 41st Street,3741 S Pulaski,1418.050048828125,1.9,on_time,12.088,0.05,False,0,False,False
7979,2026-02-19 23:38:00,81,Jefferson Park Blue Line,41.968318939208984,-87.72247974292652,21026,False,6770005934010,Pulaski & Carroll,Pulaski & Ferdinand,1419.1666259765625,-1.2,early,8.707,0.03,False,0,False,False
7979,2026-02-19 23:39:00,81,Jefferson Park Blue Line,41.96831317280614,-87.72335620259129,21263,False,6770005934010,Pulaski & Erie,Pulaski & Chicago,1420.7833251953125,-1.8,early,8.126,1.97,False,0,False,False
7979,2026-02-19 23:40:00,81,Jefferson Park Blue Line,41.9682502746582,-87.72732901065908,22336,False,6770048484070,76th Street & Daley College,Ford City,1418.0,2.0,on_time,23.645,1.25,False,0,False,False
7981,2026-02-19 23:38:00,81,Wilson/Marine,41.96885190691267,-87.67096601213727,25210,False,6770037762070,Pulaski Orange Line Station,5200 S Pulaski,1417.1500244140625,0.8,on_time,19.399,2.4,False,0,False,False
7981,2026-02-19 23:39:00,81,Wilson/Marine,41.96887662934094,-87.6697089962843,25550,False,6770005934010,Pulaski & Carroll,Pulaski & Ferdinand,1419.1666259765625,-0.2,on_time,9.919,0.15,False,0,False,False
7981,2026-02-19 23:40:00,81,Wilson/Marine,41.968900178608145,-87.66812736109684,25981,False,6770008354010,5200 S Pulaski,Pulaski & 53rd Street,1418.550048828125,1.4,on_time,19.67,0.86,False,0,False,False
7986,2026-02-19 23:38:00,79,Lakefront,41.75200775922355,-87.54544442386951,38371,False,6770012077020,Pulaski & 63rd Street,Pulaski & 64th Street,1416.4000244140625,1.6,on_time,14.966,3.11,False,0,False,False
7986,2026-02-19 23:39:00,79,Lakefront,41.75200775922355,-87.54544442386951,38371,False,6770045753020,Irving Park Blue Line Station,Pulaski & Avondale,1415.3499755859375,3.7,on_time,26.769,3.75,False,0,False,False
7986,2026-02-19 23:40:00,79,Ashland,41.75192333333333,-87.54472833333334,51,False,6770019265020,5200 S Pulaski,Pulaski & 53rd Street,1419.566650390625,0.4,on_time,15.63,0.11,False,1,False,True
7997,2026-02-19 23:39:00,77,Cumberland,41.93950579459207,-87.68555905526145,16466,False,6770032942020,Pulaski & 98th Street,Pulaski & 99th Street,1421.316650390625,-2.3,early,25.328,2.0,False,0,False,False
7997,2026-02-19 23:39:00,77,Cumberland,41.93950579459207,-87.68555905526145,16466,False,6770019265020,Pulaski Orange Line Station,5200 S Pulaski,1418.9666748046875,0.0,on_time,15.954,1.0,False,0,False,False
7997,2026-02-19 23:40:00,77,Cumberland,41.939548224733585,-87.6880958958676,17156,False,6770023884070,Pulaski & 87th Street,Pulaski & Main (8800 South),1420.61669921875,-0.6,on_time,23.173,1.16,False,0,False,False
8000,2026-02-19 23:38:00,71,69th Red Line,41.69276428222656,-87.55967712402344,0,False,6770014854020,Cicero & Polk,Cicero & Lexington (Blue Line),1418.61669921875,-0.6,on_time,25.077,0.58,False,0,False,False
8000,2026-02-19 23:39:00,71,69th Red Line,41.69276428222656,-87.55967712402344,0,False,6770042136010,Cicero & Wellington,Cicero & Barry,1419.300048828125,-0.3,on_time,31.261,0.18,False,0,False,False
8000,2026-02-19 23:40:00,71,69th Red Line,41.695037841796875,-87.55950927734375,874,False,6770004419020,Cicero & 23rd Street,Cicero & 24th Place Terminal,1421.0,-1.0,on_time,22.777,2.62,False,0,False,False
8001,2026-02-19 23:38:00,6,79th/South Shore,41.75201416015625,-87.54534606933593,69143,False,6770004419020,Cicero & 21st Place (Pink Line),Cicero & Cermak,1419.683349609375,-1.7,early,19.817,0.21,False,0,False,False
8001,2026-02-19 23:39:00,6,79th/South Shore,41.75201416015625,-87.54534606933593,69143,False,6770049355020,Cicero & 48th Street,Cicero & 47th Street,1418.4000244140625,0.6,on_time,17.51,0.84,False,0,False,False
8002,2026-02-19 23:39:00,15,47th Red Line,41.78712969048079,-87.58660995128542,38640,False,6770049355020,Cicero & 43rd Street,Cicero & Pershing,1422.25,-3.2,early,13.57,2.55,False,0,False,False
8002,2026-02-19 23:39:00,15,47th Red Line,41.79097607261256,-87.58670673035739,39994,False,6770013245020,Garfield & Damen,Garfield & Wolcott,1415.5167236328125,3.5,on_time,7.047,0.11,False,0,False,False
8003,2026-02-19 23:39:00,95,92nd/Buffalo,41.72195219993591,-87.60720920562744,28610,False,6770029602010,55th Street & Kilpatrick,Midway Orange Line Station,1422.0,-3.0,early,13.063,1.23,False,0,False,False
8003,2026-02-19 23:39:00,95,92nd/Buffalo,41.721961099593365,-87.60648846235432,28807,False,6770031008020,Garfield & Lowe,Garfield & Union,1417.550048828125,1.4,on_time,8.613,1.96,False,0,False,False
8003,2026-02-19 23:40:00,95,92nd/Buffalo,41.722096493369655,-87.60440183940686,29403,False,6770025852070,55th Street & Central Park,55th Street & Lawndale,1421.4832763671875,-1.5,early,12.191,3.35,False,0,False,False
8004,2026-02-19 23:39:00,29,95th Red Line,41.87008361816406,-87.62756576538087,14487,False,6770014646020,55th Street & Spaulding,55th Street & Kedzie,1419.933349609375,-0.9,on_time,10.581,0.8,False,0,False,False
8004,2026-02-19 23:39:00,29,95th Red Line,41.868060934132544,-87.62751007080078,15222,False,6770002428020,Jackson & Kenton,Jackson & Kilbourn,1420.4832763671875,-1.5,early,9.17,1.04,False,0,False,False
8016,2026-02-19 23:39:00,67,Ford City,41.76880645751953,-87.64593721047426,22545,False,6770037759070,Solidarity Dr & Planetarium,Solidarity Dr & Lynn White Drive,1421.0167236328125,-2.0,early,11.269,1.63,False,0,False,False
8016,2026-02-19 23:39:00,67,Ford City,41.76880645751953,-87.64593721047426,22545,False,6770042701020,State & E. Wacker,Michigan & South Water,1417.800048828125,1.2,on_time,13.28,1.14,False,0,False,False
8016,2026-02-19 23:40:00,67,Ford City,41.76873235233494,-87.6510856503346,23944,False,6770015384010,4646 N Marine Drive,Marine Drive & Leland,1418.5999755859375,1.4,on_time,22.086,0.88,False,0,False,False
8032,2026-02-19 23:39:00,49,Berwyn,41.78332010904948,-87.68367513020833,11960,False,6770030211010,Jefferson & Jackson,Jefferson & Washington,1421.9666748046875,-3.0,early,11.602,1.05,False,0,False,False
8032,2026-02-19 23:40:00,49,Berwyn,41.7906569403571,-87.68388366699219,14629,False,6770007580010,Madison & Dearborn/State,Madison & LaSalle,1419.7833251953125,0.2,on_time,11.01,0.62,False,0,False,False
8037,2026-02-19 23:38:00,63,Stony Island,41.78654479980469,-87.73880767822266,0,False,6770022339010,Blue Island & Wood,Blue Island & Wolcott,1419.0333251953125,-1.0,on_time,8.874,0.28,False,0,False,False
8037,2026-02-19 23:40:00,63,Stony Island,41.786489386307565,-87.7392199332254,123,False,6770025339070,Washington & Canal,Washington & Franklin,1420.25,-0.2,on_time,13.759,0.35,False,0,False,False
8043,2026-02-19 23:38:00,9,95th Red Line,41.83413911902386,-87.6657308495563,51785,False,6770021055010,4630 W 26th Street,Cicero & 24th Place Terminal,1419.0,-1.0,on_time,6.683,0.59,False,0,False,False
8043,2026-02-19 23:39:00,9,95th Red Line,41.830411177415115,-87.66563532902644,53147,False,6770037417010,Archer & Meade,Archer & Austin,1418.9666748046875,0.0,on_time,9.713,0.12,False,0,False,False
8048,2026-02-19 23:39:00,94,Addison/Rockwell,41.92220240625842,-87.69734191894531,76614,False,6770028183020,Archer & Grove,Archer & Wallace,1422.433349609375,-3.4,early,9.328,3.31,False,0,False,False
8048,2026-02-19 23:39:00,94,Addison/Rockwell,41.92220240625842,-87.69734191894531,76614,False,6770047505020,Archer & 49th Street/Avers,Archer & Pulaski,1421.9000244140625,-2.9,early,13.476,2.54,False,0,False,False
8048,2026-02-19 23:40:00,94,Addison/Rockwell,41.92404155731201,-87.69739532470703,77284,False,6770033886070,Dearborn & Randolph,Dearborn & Wacker/Lake,1418.8333740234375,1.2,on_time,7.027,0.34,False,0,False,False
8054,2026-02-19 23:38:00,9,95th Red Line,41.72122781926935,-87.66275024414062,93025,False,6770037417010,Archer & Mayfield,Archer & Menard,1420.0999755859375,-2.1,early,11.918,0.65,False,0,False,False
8054,2026-02-19 23:39:00,9,95th Red Line,41.72114212036133,-87.66239929199219,93150,False,6770027063010,Archer & Knox,Archer & Kilpatrick,1418.88330078125,0.1,on_time,10.822,0.25,False,0,False,False
8064,2026-02-19 23:39:00,94,Addison/Rockwell,41.8551152137018,-87.69551430979082,49253,False,6770009351020,Dearborn & Marina City,Clark & Kinzie,1419.5,-0.5,on_time,6.508,0.6,False,0,False,False
8064,2026-02-19 23:39:00,94,Addison/Rockwell,41.857000302045776,-87.69562530517578,49939,False,6770012590020,63rd Street & Kimbark,63rd Street & Woodlawn,1417.9832763671875,1.0,on_time,11.817,1.13,False,0,False,False
8064,2026-02-19 23:40:00,94,Addison/Rockwell,41.86099647073185,-87.69574737548828,51403,False,6770039714010,63rd Street & Wolcott,63rd Street & Wood,1419.9000244140625,0.1,on_time,9.354,0.78,False,0,False,False
8066,2026-02-19 23:38:00,9,95th Red Line,41.947853088378906,-87.6689453125,9408,False,6770022437010,Cicero & 61st Street,Midway Orange Line Station,1418.5,-0.5,on_time,18.844,2.62,False,0,False,False
8066,2026-02-19 23:39:00,9,95th Red Line,41.946469116210935,-87.6689208984375,9914,False,6770013265070,Midway Orange Line Station,Cicero & 61st Street,1422.0833740234375,-3.1,early,19.253,2.0,False,0,False,False
8082,2026-02-19 23:39:00,62,Kinzie/State,41.79403900681881,-87.77288015265214,7559,False,6770035880020,63rd Street & Karlov,63rd Street & Keeler,1418.7667236328125,0.2,on_time,4.099,0.35,False,0,False,False
8082,2026-02-19 23:40:00,62,Kinzie/State,41.794542694091795,-87.76957397460937,8479,False,6770021927020,Grand & Austin,Grand & Meade,1424.5167236328125,-4.5,early,14.086,5.07,False,0,False,False
8091,2026-02-19 23:39:00,94,74th/Damen,41.876744901216945,-87.69617462158203,29723,False,6770021927020,Grand & Oak Park,Grand & New England,1428.63330078125,-9.6,early,9.877,9.34,False,0,False,False
8091,2026-02-19 23:39:00,94,74th/Damen,41.876744901216945,-87.69617462158203,29723,False,6770043168010,Michigan & South Water,Michigan & Hubbard (Tribune Bldg.),1421.1500244140625,-2.2,early,6.162,0.32,False,0,False,False
8091,2026-02-19 23:40:00,94,74th/Damen,41.87104909173374,-87.69609464448074,31817,False,6770043168010,Michigan & Huron,Michigan & Chestnut,1426.433349609375,-6.4,early,6.685,5.59,False,0,False,False
8102,2026-02-19 23:39:00,82,Devon/Kedzie,41.846221923828125,-87.7148946126302,6478,False,6770046565070,Stockton & Armitage,Stockton & Dickens,1417.7833251953125,1.2,on_time,10.534,1.42,False,0,False,False
8102,2026-02-19 23:39:00,82,Devon/Kedzie,41.84755516052246,-87.71488189697266,6975,False,6770026396010,Sheridan & Oakdale,Sheridan & Wellington,1418.7332763671875,0.3,on_time,11.725,0.52,False,0,False,False
8102,2026-02-19 23:40:00,82,Devon/Kedzie,41.85386245315139,-87.71505819784629,9283,False,6770033550070,Sheridan & Berwyn,Sheridan & Balmoral,1419.6500244140625,0.3,on_time,14.891,0.27,False,0,False,False
8105,2026-02-19 23:38:00,21,Kedzie,41.85053503513336,-87.7954660654068,4558,False,6770047848070,Adams & Clark,Adams & Wells,1418.2667236328125,-0.3,on_time,13.749,1.63,False,0,False,False
8105,2026-02-19 23:40:00,21,Kedzie,41.85056686401367,-87.78926239013671,6250,False,6770024499070,Union Station Transit Center,Jackson & Chicago River,1419.699951171875,0.3,on_time,12.867,1.0,False,0,False,False
8109,2026-02-19 23:38:00,49,79th,41.97607434341331,-87.68921661376953,956,False,6770046565070,Stockton & Armitage,Stockton & Dickens,1417.7833251953125,0.2,on_time,7.635,1.7,False,0,False,False
8109,2026-02-19 23:40:00,49,79th,41.970467703683035,-87.68901203700474,3005,False,6770033392070,Sheridan & Pine Grove,Sheridan & Broadway,1419.8499755859375,0.2,on_time,3.772,0.65,False,0,False,False
8114,2026-02-19 23:38:00,94,74th/Damen,41.77234739415786,-87.69322204589844,73440,False,6770047848070,Adams & Clark,Adams & Wells,1418.2667236328125,-0.3,on_time,12.878,1.02,False,0,False,False
8114,2026-02-19 23:39:00,94,74th/Damen,41.77187957763672,-87.69320259094238,73610,False,6770033877070,Morse & Glenwood (Red Line),Morse & Lakewood,1421.4166259765625,-2.4,early,26.355,2.0,False,0,False,False
8114,2026-02-19 23:40:00,94,74th/Damen,41.76810269239472,-87.69311765345131,74989,False,6770044356020,Devon & Washtenaw,Devon & California,1420.0167236328125,-0.0,on_time,25.528,0.86,False,0,False,False
8118,2026-02-19 23:38:00,49,79th,41.86675281059451,-87.68609619140625,40849,False,6770009302010,Devon & Western,Devon & Oakley,1417.63330078125,0.4,on_time,14.562,0.59,False,0,False,False
8118,2026-02-19 23:40:00,49,79th,41.864830017089844,-87.68603964412914,41552,False,6770002022020,Chicago & Austin Terminal,Chicago & Mayfield,1419.183349609375,0.8,on_time,7.851,0.01,False,0,False,False
8119,2026-02-19 23:39:00,62,Kinzie/State,41.88598134782579,-87.6295091840956,68309,False,6770019760010,Chicago & Kilbourn,Chicago & Kostner,1419.816650390625,-0.8,on_time,8.857,0.6,False,0,False,False
8119,2026-02-19 23:40:00,62,Kinzie/State,41.88652712233523,-87.6295214713888,68511,False,6770034982020,Chicago & Campbell,Chicago & Rockwell,1419.0833740234375,0.9,on_time,5.273,0.13,False,0,False,False
8126,2026-02-19 23:38:00,9,95th Red Line,41.90215594951923,-87.66751861572266,26136,False,6770029768070,Chicago & Ashland,Chicago & Bishop,1421.2667236328125,-3.3,early,0.733,2.13,False,0,False,False
8126,2026-02-19 23:39:00,9,95th Red Line,41.89746693202427,-87.6674074445452,27844,False,6770014186020,Illinois & Lake Shore,Navy Pier Terminal,1416.0,3.0,on_time,4.786,3.22,False,0,False,False
8130,2026-02-19 23:39:00,63,Midway Orange Line,41.77940962049696,-87.66672939724393,23478,False,6770018081020,Grand & Fairbanks/Columbus,Fairbanks & Erie,1419.4666748046875,-0.5,on_time,13.321,0.52,False,0,False,False
8130,2026-02-19 23:40:00,63,Midway Orange Line,41.779348850250244,-87.67154788970947,24791,False,6770019760010,Chicago & Kilpatrick,Chicago & Kilbourn,1419.5833740234375,0.4,on_time,14.009,0.51,False,0,False,False
8132,2026-02-19 23:38:00,71,112th/Torrence,41.7658805847168,-87.59658276593244,9938,False,6770001025020,Milwaukee & Carpenter,Chicago & Milwaukee (Blue Line),1420.199951171875,-2.2,early,15.321,1.0,False,0,False,False
8132,2026-02-19 23:39:00,71,112th/Torrence,41.76591123853411,-87.59564127240863,10195,False,6770029768070,Chicago & Wolcott,Chicago & Wood,1419.2332763671875,-0.2,on_time,15.776,0.0,False,0,False,False
8132,2026-02-19 23:40:00,71,112th/Torrence,41.76596044457477,-87.58855123105256,12134,False,6770032117010,Chicago & Kostner,Chicago & Kilbourn,1418.4666748046875,1.5,on_time,18.988,0.64,False,0,False,False
8135,2026-02-19 23:39:00,12,15th/Indiana,41.861415,-87.622525,44574,False,6770021471010,Fairbanks & Superior,Chicago & Mies Van Der Rohe,1418.63330078125,0.4,on_time,3.94,0.7,False,0,False,False
8135,2026-02-19 23:40:00,12,15th/Indiana,41.861403333333335,-87.62252833333334,44574,False,6770043227070,Chicago & Kostner,Chicago & Kildare,1418.4666748046875,1.5,on_time,9.93,0.58,False,0,False,False
8140,2026-02-19 23:38:00,4,95th Red Line,41.8815224387429,-87.62446351484819,4648,False,6770001815010,67th Street & Cregier,67th Street & East End,1419.316650390625,-1.3,early,12.482,0.24,False,0,False,False
8140,2026-02-19 23:39:00,4,95th Red Line,41.87980924333845,-87.62444323585147,5271,False,6770029708010,69th Street & Halsted,69th Street & Peoria,1419.63330078125,-0.6,on_time,12.475,0.41,False,0,False,False
8141,2026-02-19 23:38:00,79,Ashland,41.75123977661133,-87.60831257834363,17881,False,6770041961020,67th Street & Oglesby,67th Street & Oglesby Terminal,1419.5,-1.5,early,4.19,0.26,False,0,False,False
8141,2026-02-19 23:39:00,79,Ashland,41.7512092590332,-87.61015319824219,18384,False,6770008108020,69th Street & Perry,69th Red Line Station,1421.0,-2.0,early,2.34,1.52,False,0,False,False
8141,2026-02-19 23:40:00,79,Ashland,41.75115807273171,-87.61477147882636,19655,False,6770009146020,Division & Wood,Division & Damen,1420.5167236328125,-0.5,on_time,17.682,0.02,False,0,False,False
8155,2026-02-19 23:38:00,79,Lakefront,41.751251220703125,-87.60760094984522,20537,False,6770026803020,Division & Pine,Division & Central,1419.0999755859375,-1.1,early,21.303,0.05,False,0,False,False
8155,2026-02-19 23:39:00,79,Lakefront,41.75127180567328,-87.60627516260686,20901,False,6770009287070,71st Street & Woodlawn,71st Street & Dorchester,1421.300048828125,-2.3,early,2.055,1.21,False,0,False,False
8155,2026-02-19 23:40:00,79,Lakefront,41.7513313293457,-87.60030806692023,22526,False,6770036901070,73rd Street & Yates,Yates & 72nd Street,1422.433349609375,-2.4,early,3.158,3.01,False,0,False,False
8172,2026-02-19 23:38:00,74,Halsted,41.925498962402344,-87.64924808424347,46248,False,6770001698070,Torrence & 112th Street Terminal,11100 S Torrence,1420.2833251953125,-2.3,early,26.789,1.0,False,0,False,False
8172,2026-02-19 23:38:00,74,Halsted,41.925498962402344,-87.64924808424347,46248,False,6770036901070,75th Street & Coles,Exchange & 74th Place,1420.0,-2.0,early,19.823,0.61,False,0,False,False
8172,2026-02-19 23:40:00,74,Halsted,41.925498962402344,-87.64924808424347,46248,False,6770028201020,71st Street & Michigan,71st Street & State,1419.8499755859375,0.2,on_time,17.899,0.2,False,1,True,False
8174,2026-02-19 23:39:00,20,Austin,41.882110595703125,-87.62515258789062,17,False,6770014121020,North Ave & Elston,North Ave & Bosworth,1419.5833740234375,-0.6,on_time,4.656,0.26,False,0,False,False
8174,2026-02-19 23:40:00,20,Austin,41.882110595703125,-87.62515258789062,17,False,6770009244020,North Ave & Kostner/Grand,North Ave & Kolmar,1419.7166748046875,0.3,on_time,9.98,0.1,False,0,False,False
8180,2026-02-19 23:38:00,12,Central/Harrison,41.87282192707062,-87.76485192775726,45500,False,6770032654020,Harlem & Wabansia,Wabansia & Neva,1417.36669921875,0.6,on_time,5.319,1.74,False,0,False,False
8180,2026-02-19 23:39:00,12,Central/Harrison,41.8722643601267,-87.76523047999332,45780,False,6770005941020,North Ave & Lockwood,North Ave & Laramie,1419.38330078125,-0.4,on_time,4.207,0.06,False,0,False,False
8185,2026-02-19 23:38:00,67,Ford City,41.75612,-87.73297333333333,51539,False,6770048473010,North Ave & Leclaire,North Ave & Laramie,1418.2667236328125,-0.3,on_time,17.172,0.84,False,0,False,False
8185,2026-02-19 23:39:00,67,Ford City,41.75612,-87.73297333333333,51539,False,6770004350070,North Ave & LaSalle,North Ave & Clark Terminal,1420.5,-1.5,early,19.204,1.12,False,0,False,False
8185,2026-02-19 23:40:00,67,Ford City,41.756121666666665,-87.732975,51539,False,6770047763070,Fullerton & California,Fullerton & Milwaukee,1420.5,-0.5,on_time,18.953,0.55,False,0,False,False
8187,2026-02-19 23:39:00,55,Midway Orange Line,41.794368041189095,-87.64164352416992,18558,False,6770035406020,Fullerton & Laramie,Fullerton & Lockwood,1419.88330078125,-0.9,on_time,17.38,0.72,False,0,False,False
8187,2026-02-19 23:40:00,55,Midway Orange Line,41.794309533160664,-87.64502085810122,19476,False,6770006090020,Fullerton & Mobile,Fullerton & Melvina,1419.066650390625,0.9,on_time,18.24,0.13,False,0,False,False
8191,2026-02-19 23:39:00,35,36th/Kedzie,41.82734680175781,-87.69573479729729,25936,False,6770026356020,Grand & Nordica Terminal,Grand & Sayre,1418.7166748046875,0.3,on_time,13.787,0.45,False,0,False,False
8191,2026-02-19 23:40:00,35,36th/Kedzie,41.82723136026351,-87.70135685654937,27469,False,6770010632010,Fullerton & Lavergne,Fullerton & Leclaire,1419.4166259765625,0.6,on_time,11.618,0.04,False,0,False,False
8210,2026-02-19 23:39:00,85,Bryn Mawr,41.93133697509766,-87.76625518798828,21496,False,6770018985070,Lincoln & Belden/Orchard,Fullerton & Halsted,1416.5,2.5,on_time,9.686,1.61,False,0,False,False
8210,2026-02-19 23:39:00,85,Bryn Mawr,41.93310287033302,-87.76631076094033,22140,False,6770029201020,Lafayette & 75th Street,Lafayette & 76th Street,1420.2332763671875,-1.2,early,22.796,1.1,False,0,False,False
8210,2026-02-19 23:40:00,85,Bryn Mawr,41.93901712754194,-87.76650941138173,24299,False,6770032945070,79th Street & Hamilton,79th Street & Oakley,1420.183349609375,-0.2,on_time,22.169,0.53,False,0,False,False
8211,2026-02-19 23:38:00,77,Cumberland,41.938994863758914,-87.71221160888672,23797,False,6770032540020,Diversey & Neva Terminal,Diversey & Nordica,1424.2332763671875,-6.2,early,7.561,4.5,False,0,False,False
8211,2026-02-19 23:39:00,77,Cumberland,41.938961029052734,-87.71221782543041,23797,False,6770024256020,Diversey & St. Louis,Milwaukee & Diversey/Kimball,1419.11669921875,-0.1,on_time,0.805,0.02,False,0,False,False
8211,2026-02-19 23:40:00,77,Cumberland,41.93924331665039,-87.7156114578247,24816,False,6770001150020,Diversey & Sacramento,Diversey & Albany,1420.5999755859375,-0.6,on_time,1.197,1.02,False,0,False,False
8228,2026-02-19 23:38:00,67,69th Red Line,41.769117401867376,-87.62589449998809,34756,False,6770000833020,Diversey & Marmora,Diversey & Austin,1417.8333740234375,0.2,on_time,21.891,1.28,False,0,False,False
8228,2026-02-19 23:39:00,67,69th Red Line,41.769117401867376,-87.62589449998809,34756,False,6770035749020,Sheridan & Diversey,Sheridan & Surf,1419.5,-0.5,on_time,18.424,0.22,False,0,False,False
8228,2026-02-19 23:40:00,67,69th Red Line,41.769117401867376,-87.62589449998809,34756,False,6770008462010,Belmont & Oakley,Belmont & Western/Clybourn,1418.63330078125,1.4,on_time,19.648,0.89,False,0,False,False
8232,2026-02-19 23:38:00,77,Diversey/Lake Shore,41.94002847504198,-87.646843090392,51195,False,6770011371070,Belmont & Kimball (Blue Line),Belmont & St. Louis,1421.4832763671875,-3.5,early,5.655,1.52,False,0,False,False
8232,2026-02-19 23:39:00,77,Diversey/Lake Shore,41.94003677368164,-87.64629966334293,51343,False,6770037802070,Belmont & Pontiac,Belmont & Cumberland Terminal,1421.0,-2.0,early,15.656,1.96,False,0,False,False
8232,2026-02-19 23:40:00,77,Diversey/Lake Shore,41.940120697021484,-87.63951887907805,53178,False,6770018434070,Belmont & Seminary,Belmont & Racine,1419.699951171875,0.3,on_time,1.631,0.47,False,0,False,False
8262,2026-02-19 23:39:00,52,Jackson,41.828100545065745,-87.70446014404297,19190,False,6770028455010,Belmont & Washtenaw,Belmont & Campbell,1420.5999755859375,-1.6,early,12.43,0.89,False,0,False,False
8262,2026-02-19 23:40:00,52,Jackson,41.8353268357574,-87.7047119140625,21825,False,6770029705020,Belmont & Orchard,Belmont & Broadway,1420.7166748046875,-0.7,on_time,12.676,1.15,False,0,False,False
8268,2026-02-19 23:38:00,82,Devon/Kedzie,41.836506666666665,-87.72566666666667,0,False,6770010228010,79th Street & Kilpatrick,79th Street & Kilbourn,1418.300048828125,-0.3,on_time,9.737,0.75,False,0,False,False
8268,2026-02-19 23:39:00,82,Devon/Kedzie,41.836506666666665,-87.725665,0,False,6770031230070,79th Street & Perry,79th Street & Wentworth,1420.13330078125,-1.1,early,12.395,0.55,False,0,False,False
8268,2026-02-19 23:40:00,82,Devon/Kedzie,41.836505,-87.725665,0,False,6770027758010,79th Street & Morgan,79th Street & Peoria,1419.449951171875,0.6,on_time,11.592,0.29,False,0,False,False
8278,2026-02-19 23:38:00,21,North Riverside Mall,41.85222625732422,-87.67264406798316,17774,False,6770012340010,76th Street & Ford City Movie Theatre,Ford City,1419.5,-1.5,early,11.838,0.02,False,0,False,False
8278,2026-02-19 23:39:00,21,North Riverside Mall,41.85218708855765,-87.67549310411725,18548,False,6770021539020,79th Street & Lake Shore Drive,79th Street & South Shore,1420.9000244140625,-1.9,early,15.318,0.5,False,0,False,False
8279,2026-02-19 23:38:00,60,Cicero/24th Pl,41.84604339599609,-87.7440414428711,49661,True,6770005108020,79th Street & Hamlin,79th Street & Lawndale,1419.550048828125,-1.6,early,11.006,0.05,False,0,False,False
8279,2026-02-19 23:40:00,60,Cicero/24th Pl,41.84604339599609,-87.7440414428711,49661,True,6770002395070,79th Street & Tripp,79th Street & Kostner,1418.4000244140625,1.6,on_time,10.791,1.11,False,1,True,False
8289,2026-02-19 23:38:00,82,31st/Pulaski,41.891846743496984,-87.7113265991211,39779,False,6770012340010,76th Street & Ford City Movie Theatre,Ford City,1419.5,-1.5,early,15.235,0.04,False,0,False,False
8289,2026-02-19 23:39:00,82,31st/Pulaski,41.890829535091626,-87.71130763783174,40149,False,6770025810010,79th Street & Campbell,79th Street & Western Terminal,1419.5,-0.5,on_time,15.744,0.04,False,0,False,False
